index,LotArea,StreetP,StreetG,UtilitiesALL,UtilitiesNSW,OQualPO,OQualFA,OQualTA,OQualGD,OQualEX,YearBuilt,TotalBsmtSF,Bathrooms,HeatingWall,HeatingOthw,HeatingGrav,HeatingGasW,HeatingGasA,HeatingFloor,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQualPO,KitchenQualFA,KitchenQualTA,KitchenQualGD,KitchenQualEX,Fireplaces,GarageArea,PavedDrive,PoolArea,PavedDriveP,PavedDrive1,Fence,SalePrice
696,6000,1,0,1,0,0,0,0,1,0,1921,616,1,0,0,0,0,1,0,1,616,2,1,0,0,1,0,0,0,205,0,0,0,1,0,89000
697,6420,1,0,1,0,0,0,0,1,0,1952,980,1,0,0,0,0,1,0,1,1148,2,1,0,0,1,0,0,0,308,0,0,0,1,0,123500
698,8450,1,0,1,0,0,0,0,0,1,1965,894,1,0,0,0,0,1,0,1,894,3,1,0,0,1,0,0,1,336,0,0,0,1,1,138500
699,4282,1,0,1,0,0,0,1,0,0,2004,1391,2,0,0,0,0,1,0,1,1391,2,1,0,0,0,1,0,0,530,0,0,0,1,0,196000
700,14331,1,0,1,0,0,0,1,0,0,2002,1800,2,0,0,0,0,1,0,1,1800,3,1,0,0,0,1,0,1,765,0,0,0,1,0,312500
701,9600,1,0,1,0,0,0,1,0,0,1969,1164,2,0,0,0,0,1,0,1,1164,3,1,0,0,1,0,0,0,528,0,0,0,1,0,140000
702,12438,1,0,1,0,0,0,1,0,0,2006,1234,3,0,0,0,0,1,0,1,2576,4,1,0,0,0,0,1,1,666,0,0,0,1,0,361919
703,7630,1,0,1,0,0,0,0,0,1,1900,360,2,0,0,0,0,1,0,1,1812,4,2,0,0,0,1,0,1,672,1,0,0,0,1,140000
704,8400,1,0,1,0,0,0,1,0,0,2004,1473,2,0,0,0,0,1,0,1,1484,3,1,0,0,0,1,0,0,606,0,0,0,1,0,213000
705,5600,1,0,1,0,0,0,1,0,0,1930,0,2,0,0,0,0,1,0,0,1092,3,2,0,1,0,0,0,0,0,1,0,0,0,0,55000
706,115149,1,0,1,0,0,0,1,0,0,1971,1643,2,0,0,0,0,1,0,1,1824,2,1,0,0,0,1,0,1,739,0,0,0,1,0,302000
707,6240,1,0,1,0,0,0,1,0,0,2006,1324,2,0,0,0,0,1,0,1,1324,2,1,0,0,0,1,0,1,550,0,0,0,1,0,254000
708,9018,1,0,1,0,0,0,1,0,0,2007,728,3,0,0,0,0,1,0,1,1456,3,1,0,0,0,1,0,1,400,0,0,0,1,0,179540
709,7162,1,0,1,0,0,0,0,1,0,1966,876,1,0,0,0,0,1,0,1,904,3,1,0,0,1,0,0,0,408,0,0,0,1,1,109900
710,4130,1,0,1,0,0,0,0,1,0,1935,270,1,0,0,0,0,1,0,1,729,2,1,0,0,1,0,0,0,0,1,0,0,0,0,52000
711,8712,1,0,1,0,0,0,0,1,0,1900,859,1,0,0,0,0,1,0,1,1178,2,1,0,0,1,0,0,0,384,1,0,0,0,0,102776
712,4671,1,0,1,0,0,0,1,0,0,1988,1228,2,0,0,0,0,1,0,1,1228,2,1,0,0,0,1,0,1,472,0,0,0,1,0,189000
713,9873,1,0,1,0,0,0,1,0,0,1970,960,1,0,0,0,1,0,0,0,960,3,1,0,0,1,0,0,0,576,0,0,0,1,0,129000
714,13517,1,0,1,0,0,0,0,0,1,1976,725,3,0,0,0,0,1,0,1,1479,3,1,0,0,0,1,0,0,475,0,0,0,1,0,130500
715,10140,1,0,1,0,0,0,1,0,0,1974,1064,2,0,0,0,0,1,0,1,1350,3,1,0,0,1,0,0,1,478,0,0,0,1,1,165000
716,10800,1,0,1,0,0,0,0,0,1,1890,718,2,0,0,0,0,1,0,1,2554,3,1,0,0,1,0,0,0,704,0,0,1,0,0,159500
717,10000,1,0,1,0,0,0,0,1,0,1973,1176,2,0,0,0,0,1,0,1,1178,3,1,0,0,0,1,0,1,439,0,0,0,1,1,157000
718,10542,1,0,1,0,0,0,1,0,0,1993,1311,3,0,0,0,0,1,0,1,2418,3,1,0,0,0,1,0,1,983,0,0,0,1,0,341000
719,9920,1,0,1,0,0,0,0,1,0,1969,971,2,0,0,0,0,1,0,1,971,3,1,0,0,1,0,0,1,300,0,0,0,1,0,128500
720,6563,1,0,1,0,0,0,1,0,0,1985,1742,2,0,0,0,0,1,0,1,1742,2,1,0,0,0,1,0,1,564,0,0,0,1,0,275000
721,4426,1,0,1,0,0,0,1,0,0,2004,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,0,420,0,0,0,1,0,143000
722,8120,1,0,1,0,0,0,0,1,0,1970,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,0,463,0,0,0,1,0,124500
723,8172,1,0,1,0,0,0,0,1,0,1954,941,2,0,0,0,0,1,0,1,1470,4,1,0,0,1,0,0,0,548,0,0,0,1,0,135000
724,13286,1,0,1,0,0,0,1,0,0,2007,1698,2,0,0,0,0,1,0,1,1698,3,1,0,0,0,0,1,1,768,0,0,0,1,0,320000
725,6960,1,0,1,0,0,0,0,1,0,1970,864,1,0,0,0,0,1,0,1,864,3,1,0,0,0,1,0,0,660,0,0,0,1,0,120500
726,21695,1,0,1,0,0,0,0,0,1,1988,880,2,0,0,0,0,1,0,1,1680,3,1,0,0,0,1,0,1,540,0,0,0,1,0,222000
727,7314,1,0,1,0,0,0,1,0,0,2007,1232,2,0,0,0,0,1,0,1,1232,2,1,0,0,0,1,0,0,632,0,0,0,1,0,194500
728,11475,1,0,1,0,0,0,1,0,0,1958,1584,2,0,0,0,0,1,0,1,1776,4,2,0,0,1,0,0,0,888,0,0,0,1,0,110000
729,6240,1,0,1,0,0,0,1,0,0,1925,780,1,0,0,0,0,1,0,1,1208,2,1,0,0,1,0,0,0,539,0,0,0,1,0,103000
730,5389,1,0,1,0,0,0,1,0,0,1995,1595,2,0,0,0,0,1,0,1,1616,2,1,0,0,0,1,0,1,608,0,0,0,1,0,236500
731,9590,1,0,1,0,0,0,1,0,0,2003,868,2,0,0,0,0,1,0,1,1146,3,1,0,0,0,1,0,1,438,0,0,0,1,0,187500
732,11404,1,0,1,0,0,0,1,0,0,1998,1153,3,0,0,0,0,1,0,1,2031,3,1,0,0,0,1,0,1,541,0,0,0,1,0,222500
733,10000,1,0,1,0,0,0,0,1,0,1961,864,1,0,0,0,0,1,0,1,1144,3,1,0,0,1,0,0,1,264,0,0,0,1,1,131400
734,8978,1,0,1,0,0,0,1,0,0,1968,948,1,0,0,0,0,1,0,1,948,3,1,0,0,1,0,0,0,300,0,0,0,1,0,108000
735,10800,1,0,1,0,0,0,0,1,0,1914,880,2,0,0,0,1,0,0,0,1768,2,1,0,0,1,0,0,1,320,1,0,0,0,0,163000
736,8544,1,0,1,0,0,0,1,0,0,1950,0,2,0,0,0,0,1,0,0,1040,2,2,0,0,1,0,0,0,400,0,0,0,1,0,93500
737,10463,1,0,1,0,0,0,1,0,0,2005,893,3,0,0,0,0,1,0,1,1801,3,1,0,0,0,1,0,1,800,0,0,0,1,0,239900
738,10800,1,0,1,0,0,0,1,0,0,1987,1200,3,0,0,0,0,1,0,1,1200,3,1,0,0,1,0,0,0,0,0,0,0,1,0,179000
739,9313,1,0,1,0,0,0,1,0,0,2004,864,3,0,0,0,0,1,0,1,1728,3,1,0,0,0,1,0,0,572,0,0,0,1,0,190000
740,9600,1,0,1,0,0,0,0,1,0,1910,264,2,0,0,0,0,1,0,1,1432,2,1,0,0,1,0,0,0,360,0,0,0,1,1,132000
741,6768,1,0,1,0,0,0,0,0,1,1961,912,1,0,0,0,0,1,0,1,912,3,1,0,0,0,1,0,0,288,0,0,0,1,1,142000
742,8450,1,0,1,0,0,0,1,0,0,2000,1349,2,0,0,0,0,1,0,1,1349,3,1,0,0,1,0,0,0,539,0,0,0,1,1,179000
743,12886,1,0,1,0,0,0,0,1,0,1963,520,2,0,0,0,0,1,0,1,1464,3,1,0,0,1,0,0,1,480,0,0,0,1,0,175000
744,5395,1,0,1,0,0,0,1,0,0,1993,1337,2,0,0,0,0,1,0,1,1337,2,1,0,0,0,1,0,1,462,0,0,0,1,0,180000
745,8963,1,0,1,0,0,0,0,0,1,1976,1142,4,0,0,0,0,1,0,1,2715,4,1,0,0,0,1,0,1,831,0,0,0,1,0,299800
746,8795,1,0,1,0,0,0,1,0,0,2000,952,3,0,0,0,0,1,0,1,2256,4,1,0,0,0,1,0,1,554,0,0,0,1,0,236000
747,11700,1,0,1,0,0,0,0,1,0,1880,1240,2,0,0,0,1,0,0,0,2640,4,1,0,0,0,1,0,1,864,1,0,0,0,0,265979
748,10593,1,0,1,0,0,0,1,0,0,1996,1720,2,0,0,0,0,1,0,1,1720,3,1,0,0,0,1,0,1,527,0,0,0,1,0,260400
749,8405,1,0,1,0,0,1,0,0,0,1945,0,2,1,0,0,0,0,0,0,1529,4,1,0,0,1,0,0,0,240,1,0,0,0,0,98000
750,8800,1,0,1,0,0,0,0,1,0,1910,576,1,0,0,0,0,1,0,1,1140,3,1,0,0,1,0,0,0,0,1,0,0,0,0,96500
751,7750,1,0,1,0,0,0,1,0,0,2003,660,3,0,0,0,0,1,0,1,1320,3,1,0,0,0,1,0,0,400,0,0,0,1,0,162000
752,9236,1,0,1,0,0,0,1,0,0,1997,1479,2,0,0,0,0,1,0,1,1494,3,1,0,0,0,1,0,0,576,0,0,0,1,0,217000
753,10240,1,0,1,0,0,0,1,0,0,2005,1030,3,0,0,0,0,1,0,1,2098,3,1,0,0,0,0,1,1,878,0,0,0,1,0,275500
754,7930,1,0,1,0,0,0,0,0,1,1969,1026,1,0,0,0,0,1,0,1,1026,3,1,0,0,0,1,0,0,440,0,0,0,1,0,156000
755,3230,1,0,1,0,0,0,1,0,0,1999,729,3,0,0,0,0,1,0,1,1471,3,1,0,0,1,0,0,0,440,0,0,0,1,0,172500
756,10769,1,0,1,0,0,0,1,0,0,2007,866,3,0,0,0,0,1,0,1,1768,3,1,0,0,0,1,0,0,578,0,0,0,1,0,212000
757,11616,1,0,1,0,0,0,1,0,0,1978,672,3,0,0,0,0,1,0,1,1386,3,1,0,0,1,0,0,1,440,0,0,0,1,1,158900
758,2280,1,0,1,0,0,0,1,0,0,1999,744,3,0,0,0,0,1,0,1,1501,3,1,0,0,1,0,0,0,440,0,0,0,1,0,179400
759,12257,1,0,1,0,0,0,1,0,0,1995,1318,3,0,0,0,0,1,0,1,2531,4,1,0,0,0,1,0,1,752,0,0,0,1,0,290000
760,9100,1,0,1,0,0,0,0,1,0,1959,864,1,0,0,0,0,1,0,1,864,2,1,0,0,1,0,0,0,300,0,0,0,1,0,127500
761,6911,1,0,1,0,0,0,1,0,0,1924,1145,1,0,0,0,0,1,0,1,1301,2,1,0,1,0,0,0,0,440,0,0,0,1,0,100000
762,8640,1,0,1,0,0,0,1,0,0,2009,756,3,0,0,0,0,1,0,1,1547,3,1,0,0,0,1,0,0,614,0,0,0,1,0,215200
763,9430,1,0,1,0,0,0,1,0,0,1999,1252,3,0,0,0,0,1,0,1,2365,3,1,0,0,0,1,0,1,856,0,0,0,1,0,337000
764,9549,1,0,1,0,0,0,1,0,0,1995,1494,2,0,0,0,0,1,0,1,1494,2,1,0,0,0,0,1,1,481,0,0,0,1,0,270000
765,14587,1,0,1,0,0,0,1,0,0,2008,1498,2,0,0,0,0,1,0,1,1506,2,1,0,0,0,0,1,1,592,0,0,0,1,0,264132
766,10421,1,0,1,0,0,0,1,0,0,1988,980,3,0,0,0,0,1,0,1,1714,3,1,0,0,1,0,0,1,496,0,0,0,1,1,196500
767,12508,1,0,1,0,0,0,0,1,0,1940,983,2,0,0,0,0,1,0,1,1750,4,1,0,0,1,0,0,0,423,0,0,0,1,0,160000
768,9100,1,0,1,0,0,0,1,0,0,2004,1860,2,0,0,0,0,1,0,1,1836,3,1,0,0,0,1,0,1,484,0,0,0,1,0,216837
769,53504,1,0,1,0,0,0,1,0,0,2003,1650,4,0,0,0,0,1,0,1,3279,4,1,0,0,0,0,1,1,841,0,0,0,1,0,538000
770,7252,1,0,1,0,0,0,1,0,0,1982,858,1,0,0,0,0,1,0,1,858,2,1,0,0,1,0,0,0,576,0,0,0,1,0,134900
771,8877,1,0,1,0,0,0,1,0,0,1951,836,1,0,0,0,0,1,0,1,1220,2,1,0,0,1,0,0,0,396,0,0,0,1,0,102000
772,7819,1,0,1,0,0,0,1,0,0,1976,1029,1,0,0,0,0,1,0,1,1117,3,1,0,0,1,0,0,1,672,0,0,0,1,1,107000
773,10150,1,0,1,0,0,0,1,0,0,1958,912,1,0,0,0,0,1,0,1,912,2,1,0,0,1,0,0,0,275,0,0,0,1,0,114500
774,14226,1,0,1,0,0,0,1,0,0,2006,1935,2,0,0,0,0,1,0,1,1973,3,1,0,0,0,1,0,1,895,0,0,0,1,0,395000
775,4500,1,0,1,0,0,0,1,0,0,1998,1204,2,0,0,0,0,1,0,1,1204,2,1,0,0,1,0,0,0,412,0,0,0,1,0,162000
776,11210,1,0,1,0,0,0,1,0,0,2005,1614,2,0,0,0,0,1,0,1,1614,3,1,0,0,0,1,0,0,865,0,0,0,1,0,221500
777,13350,1,0,1,0,0,0,1,0,0,1974,864,1,0,0,0,0,1,0,1,894,3,1,0,0,1,0,0,1,440,0,0,0,1,1,142500
778,8400,1,0,1,0,0,0,1,0,0,1977,0,2,0,0,0,0,1,0,1,2020,4,2,0,0,1,0,0,1,630,0,0,0,1,0,144000
779,10530,1,0,1,0,0,0,1,0,0,1977,975,1,0,0,0,0,1,0,1,1004,2,1,0,0,1,0,0,0,504,0,0,0,1,0,135000
780,7875,1,0,1,0,0,0,1,0,0,1995,1237,2,0,0,0,0,1,0,1,1253,3,1,0,0,1,0,0,1,402,0,0,0,1,0,176000
781,7153,1,0,1,0,0,0,1,0,0,1992,761,3,0,0,0,0,1,0,1,1603,3,1,0,0,0,1,0,0,484,0,0,0,1,0,175900
782,16285,1,0,1,0,0,0,1,0,0,2001,1413,2,0,0,0,0,1,0,1,1430,3,1,0,0,0,1,0,0,605,0,0,0,1,0,187100
783,9101,1,0,1,0,0,0,0,1,0,1978,1097,1,0,0,0,0,1,0,1,1110,1,1,0,0,0,1,0,1,602,0,0,0,1,0,165500
784,6300,1,0,1,0,0,0,0,1,0,1914,742,2,0,0,0,0,1,0,1,1484,3,1,0,0,1,0,0,1,0,0,0,0,1,0,128000
785,9790,1,0,1,0,0,0,1,0,0,1967,1372,2,0,0,0,0,1,0,1,1342,3,1,0,0,1,0,0,1,457,0,0,0,1,0,161500
786,10800,1,0,1,0,0,0,0,1,0,1915,686,2,0,0,0,0,1,0,1,1652,4,1,0,0,1,0,0,0,416,0,0,0,1,0,139000
787,10142,1,0,1,0,0,0,1,0,0,2004,956,3,0,0,0,0,1,0,1,2084,4,1,0,0,0,1,0,0,618,0,0,0,1,0,233000
788,6000,1,0,1,0,0,0,0,1,0,1954,901,1,0,0,0,0,1,0,1,901,2,1,0,0,1,0,0,0,281,0,0,0,1,0,107900
789,12205,1,0,1,0,0,0,0,0,1,1966,832,3,0,0,0,0,1,0,1,2087,5,1,0,0,0,1,0,0,444,0,0,0,1,0,187500
790,3182,1,0,1,0,0,0,1,0,0,2005,1145,2,0,0,0,0,1,0,1,1145,2,1,0,0,0,1,0,1,397,0,0,0,1,0,160200
791,11333,1,0,1,0,0,0,1,0,0,1976,1029,1,0,0,0,0,1,0,1,1062,3,1,0,0,1,0,0,1,539,0,0,0,1,0,146800
792,9920,1,0,1,0,0,0,1,0,0,1996,1117,3,0,0,0,0,1,0,1,2013,3,1,0,0,1,0,0,1,455,0,0,0,1,0,269790
793,9158,1,0,1,0,0,0,1,0,0,2007,1496,2,0,0,0,0,1,0,1,1496,3,1,0,0,0,1,0,0,474,0,0,0,1,0,225000
794,10832,1,0,1,0,0,0,1,0,0,1994,712,3,0,0,0,0,1,0,1,1895,3,1,0,0,0,1,0,1,409,0,0,0,1,0,194500
795,8400,1,0,1,0,0,0,0,1,0,1980,650,3,0,0,0,0,1,0,1,1564,3,1,0,0,1,0,0,1,476,0,0,0,1,1,171000
796,8197,1,0,1,0,0,0,1,0,0,1977,660,2,0,0,0,0,1,0,1,1285,3,1,0,0,1,0,0,1,528,0,0,0,1,1,143500
797,7677,1,0,1,0,0,0,1,0,0,1953,773,1,0,0,0,0,1,0,1,773,2,1,0,0,1,0,0,0,240,0,0,0,1,0,110000
798,13518,1,0,1,0,0,0,1,0,0,2008,1926,4,0,0,0,0,1,0,1,3140,4,1,0,0,0,0,1,1,820,0,0,0,1,0,485000
799,7200,1,0,1,0,0,0,0,1,0,1937,731,2,0,0,0,0,1,0,1,1768,3,1,0,0,0,1,0,1,240,0,0,0,1,1,175000
800,12798,1,0,1,0,0,0,1,0,0,1997,616,3,0,0,0,0,1,0,1,1688,4,1,0,0,0,1,0,0,603,0,0,0,1,0,200000
801,4800,1,0,1,0,0,0,0,1,0,1916,1196,1,0,0,0,0,1,0,1,1196,2,1,0,0,1,0,0,0,440,0,0,0,1,0,109900
802,8199,1,0,1,0,0,0,1,0,0,2005,728,3,0,0,0,0,1,0,1,1456,3,1,0,0,0,1,0,1,410,0,0,0,1,0,189000
803,13891,1,0,1,0,0,0,1,0,0,2008,1734,4,0,0,0,0,1,0,1,2822,4,1,0,0,0,0,1,1,1020,0,0,0,1,0,582933
804,9000,1,0,1,0,0,0,1,0,0,1954,936,1,0,0,0,0,1,0,1,1128,2,1,0,0,1,0,0,0,286,0,0,0,1,1,118000
805,12274,1,0,1,0,0,0,1,0,0,2008,1417,2,0,0,0,0,1,0,1,1428,3,1,0,0,0,0,1,0,554,0,0,0,1,0,227680
806,9750,1,0,1,0,0,0,1,0,0,1967,980,2,0,0,0,0,1,0,1,980,3,1,0,0,1,0,0,0,384,0,0,0,1,0,135500
807,21384,1,0,1,0,0,0,0,1,0,1923,1324,2,0,0,0,0,1,0,1,1576,3,1,0,0,0,1,0,1,528,0,0,0,1,0,223500
808,13400,1,0,1,0,0,0,1,0,0,1966,1024,1,0,0,0,0,1,0,1,1086,3,1,0,0,1,0,0,1,484,0,0,0,1,1,159950
809,8100,1,0,1,0,0,0,1,0,0,1898,849,2,0,0,0,0,1,0,0,2138,2,3,0,0,1,0,0,0,360,1,0,0,0,1,106000
810,10140,1,0,1,0,0,0,0,1,0,1974,1040,2,0,0,0,0,1,0,1,1309,3,1,0,0,0,1,0,1,484,0,1,0,1,1,181000
811,4438,1,0,1,0,0,0,1,0,0,2004,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,1,420,0,0,0,1,0,144500
812,8712,0,1,1,0,0,0,1,0,0,1952,540,1,0,0,0,0,1,0,0,1044,2,1,0,1,0,0,0,0,504,1,0,0,0,0,55993
813,9750,1,0,1,0,0,0,0,1,0,1958,1442,2,0,0,0,0,1,0,1,1442,4,1,0,0,1,0,0,0,301,0,0,0,1,0,157900
814,8248,1,0,1,0,0,0,0,1,0,1918,686,2,0,0,0,1,0,0,1,1250,3,1,0,1,0,0,0,0,280,0,0,1,0,0,116000
815,12137,1,0,1,0,0,0,1,0,0,1998,1649,2,0,0,0,0,1,0,1,1661,3,1,0,0,0,1,0,0,598,0,0,0,1,0,224900
816,11425,1,0,1,0,0,0,0,1,0,1954,1008,1,0,0,0,0,1,0,1,1008,2,1,0,0,1,0,0,1,275,0,0,0,1,0,137000
817,13265,1,0,1,0,0,0,1,0,0,2002,1568,2,0,0,0,0,1,0,1,1689,3,1,0,0,0,1,0,1,857,0,0,0,1,0,271000
818,8816,1,0,1,0,0,0,0,1,0,1971,1010,1,0,0,0,0,1,0,1,1052,3,1,0,0,1,0,0,0,440,0,0,0,1,1,155000
819,6371,1,0,1,0,0,0,1,0,0,2009,1358,2,0,0,0,0,1,0,1,1358,2,1,0,0,0,1,0,1,484,0,0,0,1,0,224000
820,7226,1,0,1,0,0,0,1,0,0,2003,798,3,0,0,0,0,1,0,1,1640,3,1,0,0,0,1,0,0,595,0,0,0,1,0,183000
821,6000,1,0,1,0,0,0,1,0,0,1953,936,1,0,0,0,0,1,0,0,936,2,1,0,0,1,0,0,0,576,0,0,0,1,0,93000
822,12394,1,0,1,0,0,0,1,0,0,2003,847,3,0,0,0,0,1,0,1,1733,3,1,0,0,0,1,0,1,433,0,0,0,1,0,225000
823,9900,1,0,1,0,0,0,0,1,0,1940,778,2,0,0,0,0,1,0,1,1489,3,1,0,0,1,0,0,1,240,0,0,0,1,1,139500
824,11216,1,0,1,0,0,0,1,0,0,2006,1489,2,0,0,0,0,1,0,1,1489,3,1,0,0,0,1,0,1,776,0,0,0,1,0,232600
825,14803,1,0,1,0,0,0,1,0,0,2007,2078,2,0,0,0,0,1,0,1,2084,2,1,0,0,0,0,1,1,1220,0,0,0,1,0,385000
826,6130,1,0,1,0,0,0,0,1,0,1924,784,1,0,0,0,0,1,0,1,784,2,1,0,0,0,1,0,0,0,0,0,0,1,0,109500
827,8529,1,0,1,0,0,0,1,0,0,2001,1454,2,0,0,0,0,1,0,1,1434,3,1,0,0,0,1,0,1,527,0,0,0,1,0,189000
828,28698,1,0,1,0,0,0,1,0,0,1967,1013,3,0,0,0,0,1,0,1,2126,3,1,0,0,1,0,0,0,538,0,0,0,1,0,185000
829,2544,1,0,1,0,0,0,1,0,0,2005,600,3,0,0,0,0,1,0,1,1223,2,1,0,0,0,1,0,0,480,0,0,0,1,0,147400
830,11900,1,0,1,0,0,0,1,0,0,1957,1392,2,0,0,0,0,1,0,1,1392,3,1,0,0,1,0,0,1,458,0,0,0,1,0,166000
831,3180,1,0,1,0,0,0,1,0,0,2005,600,3,0,0,0,0,1,0,1,1200,2,1,0,0,0,1,0,0,480,0,0,0,1,0,151000
832,9548,1,0,1,0,0,0,0,1,0,2003,941,3,0,0,0,0,1,0,1,1829,3,1,0,0,0,1,0,1,613,0,0,0,1,0,237000
833,10004,1,0,1,0,0,0,0,1,0,1964,1516,2,0,0,0,0,1,0,1,1516,3,1,0,0,1,0,0,0,472,0,0,0,1,0,167000
834,7875,1,0,1,0,0,0,0,1,0,1961,1144,1,0,0,0,0,1,0,1,1144,3,1,0,0,1,0,0,0,456,0,0,0,1,1,139950
835,9600,1,0,1,0,0,0,0,1,0,1950,1067,2,0,0,0,0,1,0,1,1067,2,1,0,0,0,1,0,0,436,0,0,0,1,0,128000
836,8100,1,0,1,0,0,0,0,1,0,1948,1559,1,0,0,0,0,1,0,1,1559,2,1,0,0,1,0,0,0,812,0,0,0,1,1,153500
837,1680,1,0,1,0,0,0,1,0,0,1973,483,2,0,0,0,0,1,0,1,987,2,1,0,0,1,0,0,0,264,0,0,0,1,0,100000
838,9525,1,0,1,0,0,0,0,1,0,1995,1099,2,0,0,0,0,1,0,1,1099,3,1,0,0,0,1,0,0,352,0,0,0,1,0,144000
839,11767,1,0,1,0,0,0,0,1,0,1946,768,1,0,0,0,0,1,0,1,1200,3,1,0,0,1,0,0,0,240,0,0,0,1,0,130500
840,12155,1,0,1,0,0,0,0,0,1,1925,672,2,0,0,0,0,1,0,0,1482,4,1,0,1,0,0,0,0,400,0,0,1,0,0,140000
841,10440,1,0,1,0,0,0,0,0,1,1904,650,2,0,0,0,0,1,0,1,1539,3,1,0,0,0,1,0,1,686,0,0,1,0,0,157500
842,9020,1,0,1,0,0,0,0,1,0,1966,1127,2,0,0,0,0,1,0,1,1165,3,1,0,0,1,0,0,0,490,0,0,0,1,1,174900
843,8000,1,0,1,0,0,0,1,0,0,1961,1800,2,0,0,0,0,1,0,0,1800,6,2,0,0,1,0,0,0,0,0,0,0,1,0,141000
844,12665,1,0,1,0,0,0,0,0,1,1915,876,2,0,0,0,0,1,0,1,1416,4,1,0,0,1,0,0,1,720,0,0,0,1,0,153900
845,16647,1,0,1,0,0,0,1,0,0,1975,1390,2,0,0,0,0,1,0,1,1701,3,1,0,0,1,0,0,1,611,0,0,0,1,0,171000
846,9317,1,0,1,0,0,0,1,0,0,1993,740,3,0,0,0,0,1,0,1,1775,3,1,0,0,0,1,0,1,425,0,0,0,1,0,213000
847,15523,1,0,1,0,0,0,0,1,0,1972,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,1,338,0,0,0,1,0,133500
848,45600,1,0,1,0,0,0,0,0,1,1908,907,3,0,0,0,0,1,0,1,2358,5,1,0,0,1,0,0,1,360,0,0,0,1,0,240000
849,9600,1,0,1,0,0,0,0,1,0,1976,528,3,0,0,0,0,1,0,1,1855,3,1,0,0,1,0,0,1,512,0,0,0,1,0,187000
850,4435,1,0,1,0,0,0,1,0,0,2003,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,0,420,0,0,0,1,0,131500
851,3196,1,0,1,0,0,0,1,0,0,2003,1273,2,0,0,0,0,1,0,1,1456,2,1,0,0,0,1,0,1,400,0,0,0,1,0,215000
852,7128,1,0,1,0,0,0,1,0,0,1941,918,2,0,0,0,0,1,0,1,1646,4,1,0,0,1,0,0,1,240,0,0,0,1,1,164000
853,12095,1,0,1,0,0,0,0,1,0,1964,1127,2,0,0,0,0,1,0,1,1445,3,1,0,0,1,0,0,1,645,0,0,0,1,1,158000
854,17920,1,0,1,0,0,0,1,0,0,1955,1763,2,0,0,0,0,1,0,1,1779,3,1,0,0,1,0,0,1,454,0,0,0,1,0,170000
855,6897,1,0,1,0,0,0,0,0,1,1962,1040,2,0,0,0,0,1,0,1,1040,3,1,0,0,1,0,0,0,260,0,0,0,1,0,127000
856,10970,1,0,1,0,0,0,0,1,0,1978,940,1,0,0,0,0,1,0,1,1026,3,1,0,0,1,0,0,0,576,0,0,0,1,1,147000
857,8125,1,0,1,0,0,0,1,0,0,1994,702,3,0,0,0,0,1,0,1,1481,3,1,0,0,1,0,0,1,343,0,0,0,1,0,174000
858,10400,1,0,1,0,0,0,1,0,0,1976,1090,2,0,0,0,0,1,0,1,1370,3,1,0,0,1,0,0,1,479,0,0,0,1,1,152000
859,11029,1,0,1,0,0,0,0,1,0,1968,1054,3,0,0,0,0,1,0,1,2654,4,1,0,0,0,1,0,1,619,0,0,0,1,0,250000
860,7642,1,0,1,0,0,0,0,0,1,1918,912,2,0,0,0,0,1,0,1,1426,3,1,0,0,0,1,0,1,216,0,0,0,1,1,189950
861,11625,1,0,1,0,0,0,1,0,0,1965,1039,2,0,0,0,0,1,0,1,1039,3,1,0,0,1,0,0,0,504,0,0,0,1,0,131500
862,9672,1,0,1,0,0,0,1,0,0,1984,1040,2,0,0,0,0,1,0,1,1097,3,1,0,0,1,0,0,0,480,0,0,0,1,1,152000
863,7931,1,0,1,0,0,0,1,0,0,1959,1148,1,0,0,0,0,1,0,1,1148,3,1,0,0,1,0,0,0,672,0,0,0,1,1,132500
864,8640,1,0,1,0,0,0,1,0,0,2007,1372,2,0,0,0,0,1,0,1,1372,3,1,0,0,0,1,0,0,529,0,0,0,1,0,250580
865,8750,1,0,1,0,0,0,0,1,0,1970,1002,1,0,0,0,0,1,0,1,1002,3,1,0,0,1,0,0,0,902,0,0,0,1,1,148500
866,10656,1,0,1,0,0,0,1,0,0,2006,1638,2,0,0,0,0,1,0,1,1646,3,1,0,0,0,1,0,1,870,0,0,0,1,0,248900
867,6970,1,0,1,0,0,0,1,0,0,1961,1040,2,0,0,0,0,1,0,1,1120,3,1,0,1,0,0,0,0,544,0,0,0,1,0,129000
868,14762,1,0,1,0,0,0,0,1,0,1948,0,2,0,0,0,0,1,0,1,2320,2,1,0,0,1,0,0,1,672,0,0,1,0,0,169000
869,9938,1,0,1,0,0,0,1,0,0,1993,1050,3,0,0,0,0,1,0,1,1949,3,1,0,0,0,1,0,1,574,0,0,0,1,1,236000
870,6600,1,0,1,0,0,0,1,0,0,1962,894,1,0,0,0,0,1,0,0,894,2,1,0,0,1,0,0,0,308,0,0,0,1,0,109500
